Juhtumi nr,Toimumisaeg,Isikuid,Hukkunuid,Sõidukeid,Vigastatuid,Maakond,Omavalitsus,Asula,Liiklusõnnetuse liik,Liiklusõnnetuse liik (detailne),Joobes mootorsõidukijuhi osalusel,Kergliikurijuhi osalusel,Jalakäija osalusel,Kaassõitja osalusel,Maastikusõiduki juhi osalusel,Eaka (65+) mootorsõidukijuhi osalusel,Bussijuhi osalusel,Veoautojuhi osalusel,Ühissõidukijuhi osalusel,Sõiduautojuhi osalusel,Mootorratturi osalusel,Mopeedijuhi osalusel,Jalgratturi osalusel,Alaealise osalusel,Esmase juhiloa omaniku osalusel,Turvavarustust mitte kasutanud isiku osalusel,Mootorsõidukijuhi osalusel,X koordinaat,Y koordinaat
3100130074850,06/08/2013,1,0,1,1,Harju maakond,Tallinn,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6589965.0,551803.0
3120140019819,11/05/2014,1,0,2,1,Valga maakond,Otepää vald,EI,Kokkupõrge,Sõidukite külgkokkupõrge,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6437774.0,629762.3
3100200131270,12/03/2020,1,0,2,1,Tartu maakond,Kambja vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6468816.7,657289.9
3100200460322,10/08/2020,1,0,2,1,Tartu maakond,Elva vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6439810.3,621827.2
3100210000538,01/01/2021,1,0,1,1,Järva maakond,Järva vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6545579.5,607804.5
3130130010725,14/07/2013,1,0,1,1,Lääne-Viru maakond,Haljala vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6605822.1,619671.2
3120160071246,16/08/2016,1,0,1,1,Valga maakond,Valga vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6410073.5,627914.5
2860140003767,07/12/2014,1,0,1,1,Võru maakond,Antsla vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6413695.7,651315.7
3120140028715,12/06/2014,1,0,1,1,Tartu maakond,Tartu vald,EI,Muu liiklusõnnetus,Kukkumine ühissõidukis,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6482501.6,656042.4
3140140041956,04/08/2014,1,0,1,1,Hiiu maakond,Hiiumaa vald,EI,Muu liiklusõnnetus,Muu liiklusõnnetus,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6526310.8,439263.2
3140140029092,20/06/2014,1,0,1,1,Rapla maakond,Kehtna vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6517076.5,548252.2
3140150051319,23/08/2015,1,0,1,1,Järva maakond,Järva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6509370.9,601449.5
2602130073250,13/07/2013,1,0,1,1,Jõgeva maakond,Põltsamaa vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6499652.7,615207.8
3100200516622,04/09/2020,2,0,1,1,Järva maakond,Paide linn,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6537357.7,596919.2
3100200167161,31/03/2020,1,0,1,1,Põlva maakond,Põlva vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6430057.3,683764.2
3120160059252,06/07/2016,1,0,1,1,Tartu maakond,Tartu vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6490398.5,657267.8
3100200411056,20/07/2020,1,0,1,1,Harju maakond,Saue vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6563939.7,532576.2
3100220319690,10/06/2022,1,0,1,1,Hiiu maakond,Hiiumaa vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6507796.9,414675.6
3100210539698,30/08/2021,1,0,2,1,Pärnu maakond,Häädemeeste vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6457459.6,534077.3
3100210395265,07/07/2021,1,0,1,1,Võru maakond,Rõuge vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6395292.8,677341.8
3100220529379,03/09/2022,1,0,1,1,Võru maakond,Võru vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6418495.7,659705.2
3100170161704,06/08/2017,1,0,1,1,Lääne maakond,Lääne-Nigula vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6526284.0,488862.5
3140130034345,28/07/2013,1,0,1,1,Saare maakond,Saaremaa vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6467935.3,412897.1
3120160038110,07/05/2016,1,0,1,1,Võru maakond,Rõuge vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6399663.8,683463.6
3100170204236,25/08/2017,1,0,1,1,Põlva maakond,Põlva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6430663.8,681215.0
3130160050605,11/07/2016,1,0,1,1,Lääne-Viru maakond,Väike-Maarja vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6554105.3,636884.0
3100180131254,24/03/2018,1,0,1,1,Pärnu maakond,Lääneranna vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6490525.0,499230.7
3120150053791,13/07/2015,1,0,1,1,Valga maakond,Otepää vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6434419.1,646021.3
3140130021812,15/06/2013,1,0,1,1,Saare maakond,Saaremaa vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6470751.2,385467.9
3120160063301,19/07/2016,1,1,1,0,Võru maakond,Võru vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6420051.3,666259.1
2101230117576,04/09/2023,1,0,1,1,Lääne maakond,Haapsalu linn,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6531877.0,472621.0
2500190002933,10/08/2019,2,0,2,1,Pärnu maakond,Põhja-Pärnumaa vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6501782.0,559980.0
3100200281927,26/05/2020,2,0,3,1,Jõgeva maakond,Jõgeva vald,EI,Kokkupõrge,Kokkupõrge ees seisva sõidukiga,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6528108.5,649074.5
3100220609790,12/10/2022,2,0,3,1,Pärnu maakond,Põhja-Pärnumaa vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6501703.6,533217.3
3100190399153,13/07/2019,2,0,2,1,Järva maakond,Türi vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6506950.5,594300.0
3140130030870,16/07/2013,1,0,1,1,Saare maakond,Saaremaa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6465348.6,398368.8
3100210351862,22/06/2021,1,1,1,0,Viljandi maakond,Mulgi vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6446853.1,583687.7
3100170004280,25/05/2017,2,0,1,2,Lääne-Viru maakond,Tapa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6566520.2,623330.0
2101240017940,02/02/2024,3,0,2,2,Harju maakond,Rae vald,EI,Kokkupõrge,Kokkupõrge ees liikuva sõidukiga,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6581377.0,548928.0
3100170178434,13/08/2017,2,0,1,2,Valga maakond,Valga vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6410936.1,630876.8
3100200137206,15/03/2020,2,0,1,1,Lääne-Viru maakond,Väike-Maarja vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6556108.4,632167.4
3100210286135,29/05/2021,2,0,1,1,Põlva maakond,Põlva vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6454448.8,681122.7
3120140068346,17/10/2014,2,1,1,1,Valga maakond,Otepää vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6447078.1,648454.0
2602120030741,21/03/2012,1,0,1,1,Tartu maakond,Tartu linn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6473371.0,659237.0
3100230139188,23/03/2023,1,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6587458.0,544549.0
2101230036605,19/05/2023,1,0,1,1,Võru maakond,Võru linn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6415230.0,677688.0
3100220652980,05/11/2022,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6587754.0,541658.0
3100210530133,26/08/2021,0,0,1,1,Harju maakond,Keila linn,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6574405.9,524231.4
3120140045155,01/08/2014,2,0,1,1,Valga maakond,Valga vald,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6415953.5,633647.5
2302120310557,26/10/2012,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6594292.0,550194.0
3100200334373,19/06/2020,1,0,2,1,Ida-Viru maakond,Sillamäe linn,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6589375.0,712855.0
3110170044799,20/03/2017,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6589601.0,535029.0
3100220579411,27/09/2022,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6587975.0,540875.0
3100180538361,19/09/2018,1,0,1,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge ees liikuva sõidukiga,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6586663.0,540295.0
3100180129387,23/03/2018,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6587852.0,546030.0
3110160156138,12/10/2016,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6587707.0,544934.0
3100200639968,02/11/2020,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6585287.0,541618.0
3100200444316,04/08/2020,2,0,3,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge ees seisva sõidukiga,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6584953.0,537461.0
3100170380959,27/11/2017,2,0,2,1,Pärnu maakond,Pärnu linn,JAH,Kokkupõrge,Kokkupõrge ees seisva sõidukiga,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6472112.0,526373.0
3100170165664,08/08/2017,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6589598.0,542261.0
3100180431643,05/08/2018,1,0,1,1,Harju maakond,Maardu linn,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6592856.0,553681.0
3100220627876,22/10/2022,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Kokkupõrge teel oleva takistusega,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6586831.0,536998.0
3110150184600,11/10/2015,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6591443.0,548738.0
3110140057203,07/05/2014,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6582295.0,542462.0
3100210063340,05/02/2021,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6582300.0,540398.0
3130130012926,22/07/2013,1,1,1,0,Lääne-Viru maakond,Rakvere linn,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6578807.0,633916.0
3140160069688,28/09/2016,1,0,2,1,Rapla maakond,Rapla vald,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6548298.1,546526.1
3110160171125,05/11/2016,1,0,1,1,Harju maakond,Saue vald,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6554327.3,526737.3
3140160005648,26/01/2016,1,0,1,1,Pärnu maakond,Põhja-Pärnumaa vald,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6490362.5,530985.2
3100220312352,07/06/2022,2,0,4,1,Harju maakond,Lääne-Harju vald,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6577027.1,505806.3
3100220693967,29/11/2022,2,0,2,2,Pärnu maakond,Pärnu linn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6472591.8,531445.1
3100170138209,27/07/2017,2,0,2,1,Harju maakond,Harku vald,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6586227.0,534502.1
2101230087534,26/07/2023,1,0,1,1,Lääne-Viru maakond,Rakvere linn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6582172.0,634224.0
3110140114650,17/08/2014,1,0,1,1,Harju maakond,Harku vald,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6588414.0,530008.9
3100200167909,01/04/2020,1,0,1,1,Harju maakond,Rae vald,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6576872.8,552273.9
3100200006044,03/01/2020,1,0,2,1,Harju maakond,Kuusalu vald,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6593058.6,597836.4
3120150091457,03/11/2015,1,0,2,1,Tartu maakond,Tartu linn,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6471612.9,656970.0
3100190082370,15/02/2019,1,0,1,1,Harju maakond,Rae vald,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6577591.6,551849.4
3110160002836,07/01/2016,1,0,2,1,Harju maakond,Saku vald,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6575377.5,542560.6
3100180266274,29/05/2018,1,0,2,1,Harju maakond,Maardu linn,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6591477.6,555734.1
3100220059873,02/02/2022,2,0,2,1,Harju maakond,Rae vald,JAH,Kokkupõrge,Kokkupõrge ees seisva sõidukiga,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6579681.5,550372.9
3100180452244,13/08/2018,1,0,2,1,Pärnu maakond,Pärnu linn,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6473457.3,529858.1
3120150009680,10/02/2015,1,0,2,1,Valga maakond,Otepää vald,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6431800.4,630464.9
3100210044754,25/01/2021,2,0,2,1,Pärnu maakond,Pärnu linn,JAH,Kokkupõrge,Kokkupõrge ees seisva sõidukiga,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6469812.0,531789.0
3100130103235,14/10/2013,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6587476.0,545186.0
2101230117043,03/09/2023,2,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge ees seisva sõidukiga,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6584132.0,540254.0
3100170226863,06/09/2017,2,0,3,1,Viljandi maakond,Viljandi linn,JAH,Muu liiklusõnnetus,Muu liiklusõnnetus,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6469508.0,591702.0
3130140005653,03/02/2014,1,0,2,1,Lääne-Viru maakond,Viru-Nigula vald,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6599633.0,643565.0
3100190274296,22/05/2019,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6580528.0,535825.0
3100220427238,23/07/2022,1,0,1,1,Harju maakond,Maardu linn,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6593247.0,551860.0
3100180145694,02/04/2018,1,0,2,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6588560.0,546926.0
3110130014571,10/04/2013,1,0,1,1,Harju maakond,Lääne-Harju vald,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6577865.0,504393.0
2101240148273,16/08/2024,1,0,2,1,Ida-Viru maakond,Sillamäe linn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6589950.0,714111.0
2602120103745,16/09/2012,1,0,1,1,Tartu maakond,Tartu linn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6471537.0,659283.0
2602110146492,11/12/2011,1,0,1,1,Tartu maakond,Kambja vald,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6458053.0,664637.0
2602120087751,10/08/2012,1,0,2,1,Tartu maakond,Tartu linn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6474342.0,659698.0
2502120049995,30/06/2012,1,0,1,1,Rapla maakond,Kohila vald,JAH,Muu liiklusõnnetus,Kokkupõrge loomaga,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6560137.0,545438.0
2302120187603,04/07/2012,1,0,1,1,Harju maakond,Tallinn,JAH,Teadmata,Teadmata,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6585827.0,538994.0
2101240120673,10/07/2024,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6592771.0,547353.0
2602120075253,07/07/2012,1,0,1,1,Tartu maakond,Peipsiääre vald,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6507903.0,683585.0
2602120074857,12/07/2012,1,0,1,1,Viljandi maakond,Viljandi linn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6470193.0,592671.0
2101230082936,19/07/2023,1,0,1,1,Harju maakond,Rae vald,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6582664.0,546530.0
2602130107546,30/09/2013,1,0,3,1,Tartu maakond,Tartu linn,JAH,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6474088.0,656603.0
3100180633812,04/11/2018,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6589062.0,542780.0
3100220608361,11/10/2022,1,0,1,1,Pärnu maakond,Pärnu linn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6472256.0,531260.0
3100170252813,18/09/2017,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6586003.0,538075.0
3100180402816,25/07/2018,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6589889.0,539860.0
3100210318543,11/06/2021,1,0,1,1,Harju maakond,Viimsi vald,JAH,Ühesõidukiõnnetus,Kokkupõrge teel oleva takistusega,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6592013.0,551303.0
3100220505369,23/08/2022,1,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6588196.0,544879.0
3110130079164,29/08/2013,1,0,1,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge sõidukiga küljelt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6586279.0,540286.0
2101230034653,16/05/2023,1,0,2,1,Harju maakond,Tallinn,JAH,Kokkupõrge,Kokkupõrge ees seisva sõidukiga,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6589372.0,540252.0
3100190192673,14/04/2019,1,0,1,1,Lääne maakond,Haapsalu linn,JAH,Muu liiklusõnnetus,Muu liiklusõnnetus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6533884.0,473948.0
2300220008844,27/08/2022,1,0,1,1,Harju maakond,Tallinn,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6589290.0,542550.0
3140140018944,01/05/2014,1,0,1,1,Pärnu maakond,Pärnu linn,JAH,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6473705.0,528647.0
3130130020202,17/08/2013,1,0,1,1,Lääne-Viru maakond,Rakvere linn,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6581855.0,633758.0
3100210446321,24/07/2021,1,0,1,1,Hiiu maakond,Hiiumaa vald,JAH,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6540400.0,428357.0
3100220555300,15/09/2022,1,0,1,1,Ida-Viru maakond,Sillamäe linn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6590904.0,712836.0
2602130058393,11/06/2013,1,0,1,1,Võru maakond,Võru linn,JAH,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6414350.0,678714.0
